1,,907,,,,0,,907,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,907,,,|,,
2,,0,,,,536,,907,,,536,,,907,,,"1,220.00",,,536,,,---,,
3,,0,,,,"1,090.00",,907,,,"1,090.00",,,907,,,684,,,554,,,---,,
4,,905,,,,536,,905,,,"1,090.00",,,907,,,554,,,905,,,|,,
5,,"1,793.00",,,,0,,"1,793.00",,,"1,220.00",,,"1,533.00",,,"1,220.00",,,886,,,|,,
6,,907,,,,573,,"1,793.00",,,573,,,886,,,"1,220.00",,,573,,,---,,
7,,907,,,,"1,129.00",,"1,793.00",,,"1,129.00",,,886,,,647,,,556,,,---,,
8,,"1,789.00",,,,573,,"1,789.00",,,"1,129.00",,,886,,,556,,,882,,,|,,
9,,"1,793.00",,,,288,,"2,440.00",,,288,,,647,,,"1,220.00",,,288,,,---,,
10,,"2,404.00",,,,0,,"2,404.00",,,288,,,647,,,288,,,611,,,|,,
11,,"1,793.00",,,,"1,216.00",,"2,440.00",,,"1,216.00",,,647,,,932,,,928,,,---,,
12,,"2,351.00",,,,288,,"2,351.00",,,"1,216.00",,,647,,,928,,,558,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,646.0)   9,646.0",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
48 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,5504,,,,,,,,,,0,,,,0,,,"2,114.00",,,413.5,,,
2,,6599,,,,,,,,,,0,,,,413.5,,,"2,055.50",,,380.3,,,
3,,6419,,,,,,,,,,0,,,,793.8,,,"1,706.00",,,380,,,
4,,4539,,,,,,,,,,"2,114.00",,,,0,,,323,,,"1,037.00",,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,114.00",,,,0,,"2,114.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,114.00",,,|,,
2,,0,,,,413.5,,"2,114.00",,,413.5,,,"2,114.00",,,"1,220.00",,,413.5,,,---,,
3,,0,,,,793.8,,"2,114.00",,,793.8,,,"2,114.00",,,806.5,,,380.3,,,---,,
4,,"2,055.50",,,,413.5,,"2,055.50",,,793.8,,,"2,114.00",,,380.3,,,"2,055.50",,,|,,
5,,0,,,,"1,173.80",,"2,114.00",,,"1,173.80",,,"2,114.00",,,426.2,,,380,,,---,,
6,,"1,706.00",,,,793.8,,"1,706.00",,,"1,173.80",,,"2,114.00",,,380,,,"1,706.00",,,|,,
7,,"2,437.00",,,,0,,"2,437.00",,,"1,220.00",,,326,,,"1,220.00",,,323,,,|,,
8,,"2,114.00",,,,"1,037.00",,"2,437.00",,,"1,037.00",,,323,,,"1,220.00",,,"1,037.00",,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,865.3)   9,865.3",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
49 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4094,,,,,,,,,,0,,,,0,,,"1,285.00",,,"1,127.00",,,
2,,4422,,,,,,,,,,"1,285.00",,,,0,,,302.5,,,967,,,*
3,,7567,,,,,,,,,,"1,587.50",,,,0,,,816,,,558,,,
4,,6667,,,,,,,,,,"1,587.50",,,,558,,,568,,,578,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,285.00",,,,0,,"1,285.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,285.00",,,|,,
2,,0,,,,"1,127.00",,"1,285.00",,,"1,127.00",,,"1,285.00",,,"1,220.00",,,"1,127.00",,,---,,
3,,"1,587.50",,,,0,,"1,587.50",,,"1,220.00",,,"1,155.00",,,"1,220.00",,,302.5,,,|,,
4,,"1,285.00",,,,967,,"1,587.50",,,967,,,302.5,,,"1,220.00",,,967,,,---,,
5,,"2,403.50",,,,0,,"2,403.50",,,"1,220.00",,,852.5,,,"1,220.00",,,816,,,|,,
6,,"1,587.50",,,,558,,"2,403.50",,,558,,,816,,,"1,220.00",,,558,,,---,,
7,,"1,587.50",,,,"1,136.00",,"2,403.50",,,"1,136.00",,,816,,,662,,,578,,,---,,
8,,"2,155.50",,,,558,,"2,155.50",,,"1,136.00",,,816,,,578,,,568,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,457.5)   7,457.5",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
50 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,3674,,,,,,,,,,0,,,,0,,,476,,,476,,,
2,,7438,,,,,,,,,,476,,,,0,,,476,,,476,,,
3,,5209,,,,,,,,,,952,,,,0,,,620,,,426,,,
4,,6501,,,,,,,,,,0,,,,476,,,"1,514.00",,,320,,,
5,,4148,,*,,,,,*,,,0,,,,796,,,"1,578.00",,,308,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,578.00",,,,0,,"1,578.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,578.00",,,|,,
2,,0,,,,476,,"1,578.00",,,476,,,"1,578.00",,,"1,220.00",,,476,,,---,,
3,,476,,,,0,,476,,,476,,,"1,578.00",,,476,,,476,,,|,,
4,,952,,,,0,,952,,,476,,,"1,102.00",,,476,,,476,,,|,,
5,,"1,572.00",,,,0,,"1,572.00",,,476,,,626,,,476,,,620,,,|,,
6,,952,,,,426,,"1,572.00",,,426,,,620,,,476,,,426,,,---,,
7,,0,,,,796,,"1,578.00",,,796,,,"1,578.00",,,744,,,320,,,---,,
8,,"1,514.00",,,,476,,"1,514.00",,,796,,,"1,578.00",,,320,,,"1,514.00",,,|,,
9,,0,,,,"1,104.00",,"1,578.00",,,"1,104.00",,,"1,578.00",,,424,,,308,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,322.0)   8,322.0",,,,,,,,,,,,,,,Count of cuts   (1 x 9)   9,,,,,,,,,,
